hole_id,from,to,rqd_pct
17HR-290,189.0,192.0,37.8
17HR-290,192.0,195.0,35.0
17HR-290,195.0,198.0,36.3
17HR-290,198.0,201.0,36.9
17HR-290,201.0,204.0,51.2
17HR-290,204.0,207.0,46.1
17HR-290,207.0,210.0,55.5
17HR-290,210.0,213.0,52.7
17HR-290,213.0,216.0,41.6
17HR-290,216.0,219.0,39.8
17HR-290,219.0,222.0,67.3
17HR-290,222.0,225.0,89.1
17HR-290,225.0,228.0,77.4
17HR-290,228.0,231.0,70.3
17HR-290,231.0,234.0,66.1
17HR-290,234.0,237.0,67.1
17HR-290,237.0,240.0,83.4
17HR-290,240.0,243.0,85.8
17HR-290,243.0,246.0,85.4
17HR-290,246.0,249.0,60.5
17HR-290,249.0,252.0,77.8
17HR-290,252.0,255.0,93.7
17HR-290,255.0,258.0,76.0
17HR-290,258.0,261.0,76.9
17HR-290,261.0,264.0,82.6
17HR-290,264.0,267.0,64.6
17HR-290,267.0,270.0,78.4
17HR-290,270.0,273.0,69.3
17HR-290,273.0,276.0,74.5
17HR-290,276.0,279.0,61.3
17HR-290,279.0,282.0,85.4
17HR-290,282.0,285.0,82.9
17HR-290,285.0,288.0,94.3
17HR-290,288.0,291.0,72.3
17HR-290,291.0,294.0,92.5
17HR-290,294.0,297.0,94.5
17HR-290,297.0,300.0,79.3
17HR-290,300.0,303.0,78.7
17HR-290,303.0,306.0,76.0
17HR-290,306.0,309.0,81.0
17HR-290,309.0,312.0,70.6
17HR-290,312.0,315.0,69.3
17HR-290,315.0,318.0,66.1
17HR-290,318.0,321.0,63.1
17HR-290,321.0,324.0,75.0
17HR-290,324.0,327.0,62.9
17HR-290,327.0,330.0,70.7
17HR-290,330.0,333.0,73.8
17HR-290,333.0,336.0,86.2
17HR-290,336.0,339.0,67.0
17HR-290,339.0,342.0,79.6
17HR-290,342.0,345.0,81.3
17HR-290,345.0,348.0,71.4
17HR-290,348.0,351.0,60.2
17HR-290,351.0,354.0,88.3
17HR-290,354.0,357.0,77.7
17HR-290,357.0,360.0,73.2
17HR-290,360.0,363.0,66.5
17HR-290,363.0,366.0,85.1
17HR-290,366.0,369.0,84.4
17HR-290,369.0,372.0,86.6
17HR-290,372.0,375.0,69.7
17HR-290,375.0,378.0,70.3
17HR-290,378.0,381.0,74.6
17HR-290,381.0,384.0,65.5
17HR-290,384.0,387.0,92.2
17HR-290,387.0,390.0,81.4
17HR-290,390.0,393.0,65.4
17HR-290,393.0,396.0,67.4
17HR-290,396.0,399.0,78.2
17HR-290,399.0,402.0,77.7
17HR-290,402.0,405.0,94.6
17HR-290,405.0,408.0,77.3
17HR-290,408.0,411.0,72.9
17HR-290,411.0,414.0,94.8
17HR-290,414.0,417.0,94.1
17HR-290,417.0,420.0,65.3
17HR-290,420.0,423.0,73.8
17HR-290,423.0,426.0,74.6
17HR-290,426.0,429.0,86.6
17HR-290,429.0,432.0,65.9
17HR-290,432.0,435.0,79.9
17HR-290,435.0,438.0,87.2
17HR-290,438.0,440.0,85.3
17HR-291,0.0,3.0,73.7
17HR-291,3.0,6.0,93.1
17HR-291,6.0,9.0,89.5
17HR-291,9.0,12.0,65.0
17HR-291,12.0,15.0,80.1
17HR-291,15.0,18.0,72.4
17HR-291,18.0,21.0,76.5
17HR-291,21.0,24.0,68.3
17HR-291,24.0,27.0,73.8
17HR-291,27.0,30.0,81.5
17HR-291,30.0,33.0,65.9
17HR-291,33.0,36.0,65.1
17HR-291,36.0,39.0,84.0
17HR-291,39.0,42.0,77.2
17HR-291,42.0,45.0,60.6
17HR-291,45.0,48.0,61.3
17HR-291,48.0,51.0,61.3
17HR-291,51.0,54.0,90.8
17HR-291,54.0,57.0,74.7
17HR-291,57.0,60.0,89.6
17HR-291,60.0,63.0,78.1
17HR-291,63.0,66.0,81.5
17HR-291,66.0,69.0,87.5
17HR-291,69.0,72.0,94.3
17HR-291,72.0,75.0,63.5
17HR-291,75.0,78.0,73.1
17HR-291,78.0,81.0,94.9
17HR-291,81.0,84.0,88.8
17HR-291,84.0,87.0,89.8
17HR-291,87.0,90.0,89.8
17HR-291,90.0,93.0,85.4
17HR-291,93.0,96.0,68.3
17HR-291,96.0,99.0,61.4
17HR-291,99.0,102.0,91.3
17HR-291,102.0,105.0,57.3
17HR-291,105.0,108.0,31.8
17HR-291,108.0,111.0,40.1
17HR-291,111.0,114.0,58.0
17HR-291,114.0,117.0,79.5
17HR-291,117.0,120.0,68.6
17HR-291,120.0,123.0,94.8
17HR-291,123.0,126.0,73.9
17HR-291,126.0,129.0,84.2
17HR-291,129.0,132.0,64.7
17HR-291,132.0,135.0,71.4
17HR-291,135.0,138.0,74.2
17HR-291,138.0,141.0,89.8
17HR-291,141.0,144.0,83.2
17HR-291,144.0,147.0,69.0
17HR-291,147.0,150.0,85.4
17HR-291,150.0,153.0,65.7
17HR-291,153.0,156.0,84.5
17HR-291,156.0,159.0,79.8
17HR-291,159.0,162.0,72.0
17HR-291,162.0,165.0,77.1
17HR-291,165.0,168.0,94.7
17HR-291,168.0,171.0,56.3
17HR-291,171.0,174.0,47.1
17HR-291,174.0,177.0,64.6
17HR-291,177.0,180.0,76.9
17HR-291,180.0,183.0,69.9
17HR-291,183.0,186.0,70.7
17HR-291,186.0,189.0,82.6
17HR-291,189.0,192.0,94.0
17HR-291,192.0,195.0,61.6
17HR-291,195.0,198.0,76.4
17HR-291,198.0,201.0,93.4
17HR-291,201.0,204.0,68.9
17HR-291,204.0,207.0,76.9
17HR-291,207.0,210.0,83.3
17HR-291,210.0,213.0,67.1
17HR-291,213.0,216.0,62.8
17HR-291,216.0,219.0,93.0
17HR-291,219.0,222.0,92.0
17HR-291,222.0,225.0,86.3
17HR-291,225.0,228.0,89.5
17HR-291,228.0,231.0,94.2
17HR-291,231.0,234.0,85.9
17HR-291,234.0,237.0,82.0
17HR-291,237.0,240.0,80.4
17HR-291,240.0,243.0,72.2
17HR-291,243.0,246.0,81.5
17HR-291,246.0,249.0,78.1
17HR-291,249.0,252.0,74.2
17HR-291,252.0,255.0,64.7
17HR-291,255.0,258.0,86.9
17HR-291,258.0,261.0,78.4
17HR-291,261.0,264.0,82.2
17HR-291,264.0,267.0,85.9
17HR-291,267.0,270.0,79.5
17HR-291,270.0,273.0,63.0
17HR-291,273.0,276.0,89.8
17HR-291,276.0,279.0,78.0
17HR-291,279.0,282.0,75.9
17HR-291,282.0,285.0,88.5
17HR-291,285.0,287.0,62.0
17HR-292,0.0,3.0,15.4
17HR-292,3.0,6.0,63.8
17HR-292,6.0,9.0,34.5
17HR-292,9.0,12.0,80.6
17HR-292,12.0,15.0,82.3
17HR-292,15.0,18.0,68.4
17HR-292,18.0,21.0,38.2
17HR-292,21.0,24.0,33.9
17HR-292,24.0,27.0,60.6
17HR-292,27.0,30.0,83.9
17HR-292,30.0,33.0,82.2
17HR-292,33.0,36.0,76.2
17HR-292,36.0,39.0,86.6
17HR-292,39.0,42.0,74.3
17HR-292,42.0,45.0,83.6
17HR-292,45.0,48.0,85.3
17HR-292,48.0,51.0,71.5
17HR-292,51.0,54.0,61.7
17HR-292,54.0,57.0,44.6
17HR-292,57.0,60.0,76.5
17HR-292,60.0,63.0,75.3
17HR-292,63.0,66.0,65.6
17HR-292,66.0,69.0,88.5
17HR-292,69.0,72.0,85.0
17HR-292,72.0,75.0,74.5
17HR-292,75.0,78.0,86.5
17HR-292,78.0,81.0,81.3
17HR-292,81.0,84.0,65.2
17HR-292,84.0,87.0,39.5
17HR-292,87.0,90.0,34.7
17HR-292,90.0,93.0,34.5
17HR-292,93.0,96.0,36.3
17HR-292,96.0,99.0,64.4
17HR-292,99.0,102.0,35.2
17HR-292,102.0,105.0,40.2
17HR-292,105.0,108.0,56.0
17HR-292,108.0,111.0,60.6
17HR-292,111.0,114.0,43.3
17HR-292,114.0,117.0,30.3
17HR-292,117.0,120.0,39.6
17HR-292,120.0,123.0,61.2
17HR-292,123.0,126.0,46.7
17HR-292,126.0,129.0,82.7
17HR-292,129.0,132.0,61.5
17HR-292,132.0,135.0,78.7
17HR-292,135.0,138.0,69.6
17HR-292,138.0,141.0,81.5
17HR-292,141.0,144.0,85.6
17HR-292,144.0,147.0,61.3
17HR-292,147.0,150.0,67.9
17HR-292,150.0,153.0,68.9
17HR-292,153.0,156.0,87.3
17HR-292,156.0,159.0,66.5
17HR-292,159.0,162.0,85.5
17HR-292,162.0,165.0,90.8
17HR-292,165.0,168.0,68.0
17HR-292,168.0,171.0,86.4
17HR-292,171.0,174.0,76.9
17HR-292,174.0,177.0,88.9
17HR-292,177.0,180.0,92.4
17HR-292,180.0,183.0,80.1
17HR-292,183.0,186.0,83.0
17HR-292,186.0,189.0,92.7
17HR-292,189.0,192.0,63.9
17HR-292,192.0,195.0,74.6
17HR-292,195.0,198.0,64.3
17HR-292,198.0,201.0,83.6
17HR-292,201.0,204.0,64.2
17HR-292,204.0,207.0,63.5
17HR-292,207.0,209.0,91.7
17HR-293,0.0,3.0,86.4
17HR-293,3.0,6.0,61.8
17HR-293,6.0,9.0,75.2
17HR-293,9.0,12.0,78.8
17HR-293,12.0,15.0,75.7
17HR-293,15.0,18.0,66.8
17HR-293,18.0,21.0,92.9
17HR-293,21.0,24.0,42.1
17HR-293,24.0,27.0,35.5
17HR-293,27.0,30.0,84.9
17HR-293,30.0,33.0,65.9
17HR-293,33.0,36.0,84.3
17HR-293,36.0,39.0,72.4
17HR-293,39.0,42.0,71.4
17HR-293,42.0,45.0,82.8
17HR-293,45.0,48.0,94.1
17HR-293,48.0,51.0,77.4
17HR-293,51.0,54.0,40.2
17HR-293,54.0,57.0,62.5
17HR-293,57.0,60.0,63.0
17HR-293,60.0,63.0,62.2
17HR-293,63.0,66.0,62.4
17HR-293,66.0,69.0,60.8
17HR-293,69.0,72.0,62.1
17HR-293,72.0,75.0,51.1
17HR-293,75.0,78.0,35.9
17HR-293,78.0,81.0,56.1
17HR-293,81.0,84.0,41.6
17HR-293,84.0,87.0,62.4
17HR-293,87.0,90.0,89.2
17HR-293,90.0,93.0,63.4
17HR-293,93.0,96.0,61.1
17HR-293,96.0,99.0,61.2
17HR-293,99.0,102.0,38.9
17HR-293,102.0,105.0,62.5
17HR-293,105.0,108.0,69.6
17HR-293,108.0,111.0,61.6
17HR-293,111.0,114.0,88.0
17HR-293,114.0,117.0,82.0
17HR-293,117.0,120.0,79.3
17HR-293,120.0,123.0,89.1
17HR-293,123.0,126.0,87.8
17HR-293,126.0,129.0,87.1
17HR-293,129.0,132.0,94.5
17HR-293,132.0,135.0,74.1
17HR-293,135.0,138.0,71.1
17HR-293,138.0,141.0,93.9
17HR-293,141.0,144.0,75.1
17HR-293,144.0,147.0,63.9
17HR-293,147.0,150.0,69.1
17HR-293,150.0,153.0,85.1
17HR-293,153.0,156.0,89.7
17HR-293,156.0,159.0,75.2
17HR-293,159.0,162.0,72.6
17HR-293,162.0,165.0,93.9
17HR-293,165.0,168.0,63.5
17HR-293,168.0,171.0,76.7
17HR-293,171.0,174.0,80.8
17HR-293,174.0,177.0,74.1
17HR-293,177.0,180.0,91.8
17HR-293,180.0,183.0,64.0
17HR-293,183.0,186.0,85.7
17HR-293,186.0,189.0,92.2
17HR-293,189.0,192.0,81.9
17HR-293,192.0,195.0,73.1
17HR-293,195.0,198.0,61.7
17HR-293,198.0,201.0,87.2
17HR-293,201.0,204.0,45.3
17HR-293,204.0,207.0,51.4
17HR-293,207.0,210.0,57.3
17HR-293,210.0,213.0,39.7
17HR-293,213.0,216.0,74.1
17HR-293,216.0,219.0,80.3
17HR-293,219.0,222.0,89.1
17HR-293,222.0,225.0,63.0
17HR-293,225.0,228.0,55.3
17HR-293,228.0,231.0,55.0
17HR-293,231.0,234.0,63.7
17HR-293,234.0,237.0,73.1
17HR-293,237.0,240.0,78.7
17HR-293,240.0,243.0,86.2
17HR-293,243.0,246.0,64.5
17HR-293,246.0,249.0,76.4
17HR-293,249.0,252.0,52.5
17HR-293,252.0,255.0,47.7
17HR-293,255.0,258.0,73.0
17HR-293,258.0,261.0,94.9
17HR-293,261.0,264.0,75.8
17HR-293,264.0,267.0,67.7
17HR-293,267.0,270.0,94.9
17HR-293,270.0,273.0,78.7
17HR-293,273.0,276.0,80.8
17HR-293,276.0,279.0,69.3
17HR-293,279.0,282.0,44.9
17HR-293,282.0,285.0,47.4
17HR-293,285.0,288.0,46.7
17HR-293,288.0,291.0,64.9
17HR-293,291.0,294.0,66.0
17HR-293,294.0,297.0,86.2
17HR-293,297.0,300.0,64.9
17HR-293,300.0,303.0,79.8
17HR-293,303.0,306.0,60.5
17HR-293,306.0,309.0,41.7
17HR-293,309.0,312.0,60.1
17HR-293,312.0,315.0,33.8
17HR-293,315.0,318.0,33.4
17HR-293,318.0,321.0,43.3
17HR-293,321.0,324.0,71.8
17HR-293,324.0,327.0,83.2
17HR-293,327.0,330.0,90.2
17HR-293,330.0,333.0,66.6
17HR-293,333.0,336.0,77.6
17HR-293,336.0,339.0,38.7
17HR-293,339.0,342.0,44.6
17HR-293,342.0,345.0,59.2
17HR-293,345.0,348.0,45.5
17HR-293,348.0,351.0,85.7
17HR-293,351.0,354.0,71.7
17HR-293,354.0,357.0,72.9
17HR-293,357.0,360.0,60.8
17HR-293,360.0,363.0,80.5
17HR-293,363.0,366.0,87.4
17HR-293,366.0,369.0,66.0
17HR-293,369.0,372.0,89.1
17HR-293,372.0,375.0,71.0
17HR-293,375.0,378.0,81.3
17HR-293,378.0,381.0,60.6
17HR-293,381.0,384.0,70.0
17HR-293,384.0,387.0,84.4
17HR-293,387.0,390.0,71.3
17HR-293,390.0,393.0,63.4
17HR-293,393.0,396.0,70.2
17HR-293,396.0,399.0,81.2
17HR-293,399.0,402.0,64.3
17HR-293,402.0,405.0,75.4
17HR-293,405.0,408.0,61.3
17HR-293,408.0,411.0,86.2
17HR-293,411.0,414.0,69.7
17HR-293,414.0,417.0,71.9
17HR-293,417.0,420.0,94.8
17HR-293,420.0,423.0,74.7
17HR-293,423.0,426.0,79.2
17HR-293,426.0,429.0,88.1
17HR-293,429.0,432.0,74.5
17HR-293,432.0,435.0,73.4
17HR-293,435.0,438.0,84.5
17HR-293,438.0,441.0,67.8
17HR-293,441.0,444.0,88.8
17HR-293,444.0,447.0,93.2
17HR-293,447.0,450.0,61.9
17HR-293,450.0,453.0,72.2
17HR-293,453.0,456.0,64.1
17HR-293,456.0,459.0,92.9
17HR-293,459.0,462.0,81.3
17HR-293,462.0,465.0,85.4
17HR-293,465.0,468.0,73.8
17HR-293,468.0,471.0,93.6
17HR-293,471.0,474.0,62.1
17HR-293,474.0,477.0,62.7
17HR-293,477.0,480.0,67.7
17HR-293,480.0,483.0,73.1
17HR-293,483.0,486.0,94.0
17HR-293,486.0,489.0,89.0
17HR-293,489.0,492.0,91.6
17HR-293,492.0,495.0,68.1
17HR-293,495.0,498.0,76.1
17HR-293,498.0,500.4,83.4
17HR-294,0.0,3.0,73.2
17HR-294,3.0,6.0,78.5
17HR-294,6.0,9.0,69.2
17HR-294,9.0,12.0,93.4
17HR-294,12.0,15.0,84.6
17HR-294,15.0,18.0,64.2
17HR-294,18.0,21.0,62.9
17HR-294,21.0,24.0,42.1
17HR-294,24.0,27.0,61.8
17HR-294,27.0,30.0,54.4
17HR-294,30.0,33.0,33.0
17HR-294,33.0,36.0,37.7
17HR-294,36.0,39.0,85.5
17HR-294,39.0,42.0,68.1
17HR-294,42.0,45.0,55.3
17HR-294,45.0,48.0,32.2
17HR-294,48.0,51.0,46.8
17HR-294,51.0,54.0,51.6
17HR-294,54.0,57.0,49.0
17HR-294,57.0,60.0,52.9
17HR-294,60.0,63.0,43.2
17HR-294,63.0,66.0,54.4
17HR-294,66.0,69.0,62.3
17HR-294,69.0,72.0,73.9
17HR-294,72.0,75.0,87.5
17HR-294,75.0,78.0,62.5
17HR-294,78.0,81.0,66.4
17HR-294,81.0,84.0,64.7
17HR-294,84.0,87.0,61.2
17HR-294,87.0,90.0,42.5
17HR-294,90.0,93.0,36.9
17HR-294,93.0,96.0,43.2
17HR-294,96.0,99.0,49.2
17HR-294,99.0,102.0,41.3
17HR-294,102.0,105.0,93.6
17HR-294,105.0,108.0,81.1
17HR-294,108.0,111.0,73.3
17HR-294,111.0,114.0,86.2
17HR-294,114.0,117.0,77.0
17HR-294,117.0,120.0,65.8
17HR-294,120.0,123.0,79.4
17HR-294,123.0,126.0,63.0
17HR-294,126.0,129.0,90.5
17HR-294,129.0,132.0,65.1
17HR-294,132.0,135.0,60.8
17HR-294,135.0,138.0,83.3
17HR-294,138.0,141.0,70.7
17HR-294,141.0,144.0,88.3
17HR-294,144.0,147.0,74.5
17HR-294,147.0,150.0,70.8
17HR-294,150.0,153.0,75.3
17HR-294,153.0,156.0,71.2
17HR-294,156.0,159.0,64.4
17HR-294,159.0,162.0,70.0
17HR-294,162.0,165.0,41.2
17HR-294,165.0,168.0,36.2
17HR-294,168.0,171.0,61.5
17HR-294,171.0,174.0,93.8
17HR-294,174.0,177.0,89.0
17HR-294,177.0,180.0,65.8
17HR-294,180.0,183.0,61.3
17HR-294,183.0,186.0,90.6
17HR-294,186.0,189.0,84.1
17HR-294,189.0,192.0,65.0
17HR-294,192.0,195.0,84.9
17HR-294,195.0,198.0,62.0
17HR-294,198.0,201.0,69.4
17HR-294,201.0,204.0,69.8
17HR-294,204.0,207.0,82.6
17HR-294,207.0,210.0,81.9
17HR-294,210.0,213.0,68.3
17HR-294,213.0,216.0,64.2
17HR-294,216.0,219.0,93.7
17HR-294,219.0,222.0,67.5
17HR-294,222.0,225.0,90.6
17HR-294,225.0,228.0,64.0
17HR-294,228.0,231.0,76.4
17HR-294,231.0,234.0,63.4
17HR-294,234.0,237.0,80.7
17HR-294,237.0,240.0,77.3
17HR-294,240.0,243.0,88.4
17HR-294,243.0,246.0,93.0
17HR-294,246.0,249.0,83.8
17HR-294,249.0,252.0,67.5
17HR-294,252.0,255.0,92.6
17HR-294,255.0,258.0,75.9
17HR-294,258.0,261.0,82.4
17HR-294,261.0,264.0,62.5
17HR-294,264.0,267.0,69.6
17HR-294,267.0,270.0,63.3
17HR-294,270.0,273.0,86.8
17HR-294,273.0,276.0,85.7
17HR-294,276.0,279.0,90.0
17HR-294,279.0,282.0,75.1
17HR-294,282.0,285.0,69.4
17HR-294,285.0,288.0,67.8
17HR-294,288.0,291.0,84.8
17HR-294,291.0,294.0,61.3
17HR-294,294.0,297.0,77.2
17HR-294,297.0,300.0,75.5
17HR-294,300.0,303.0,64.8
17HR-294,303.0,306.0,81.0
17HR-294,306.0,309.0,65.9
17HR-294,309.0,312.0,67.9
17HR-294,312.0,315.0,89.6
17HR-294,315.0,318.0,76.9
17HR-294,318.0,321.0,87.7
17HR-294,321.0,324.0,64.0
17HR-294,324.0,327.0,62.1
17HR-294,327.0,330.0,62.2
17HR-294,330.0,333.0,84.0
17HR-294,333.0,336.0,60.8
17HR-294,336.0,339.0,63.3
17HR-294,339.0,342.0,60.0
17HR-294,342.0,345.0,91.0
17HR-294,345.0,348.0,82.5
17HR-294,348.0,351.0,88.3
17HR-294,351.0,354.0,72.5
17HR-294,354.0,357.0,93.5
17HR-294,357.0,360.0,91.8
17HR-294,360.0,363.0,66.8
17HR-294,363.0,366.0,72.6
17HR-294,366.0,369.0,88.9
17HR-294,369.0,372.0,70.3
17HR-294,372.0,375.0,91.8
17HR-294,375.0,378.0,78.7
17HR-294,378.0,381.0,69.9
17HR-294,381.0,384.0,87.6
17HR-294,384.0,387.0,94.5
17HR-294,387.0,390.0,63.6
17HR-294,390.0,393.0,86.8
17HR-294,393.0,396.0,93.3
17HR-294,396.0,399.0,74.6
17HR-294,399.0,402.0,62.8
17HR-294,402.0,405.0,70.7
17HR-294,405.0,408.0,70.5
17HR-294,408.0,411.0,83.9
17HR-294,411.0,414.0,76.0
17HR-294,414.0,417.0,61.0
17HR-294,417.0,420.0,83.2
17HR-294,420.0,423.0,89.4
17HR-294,423.0,426.0,79.8
17HR-294,426.0,429.0,77.2
17HR-294,429.0,432.0,93.6
17HR-294,432.0,435.0,66.8
17HR-294,435.0,438.0,78.6
17HR-294,438.0,441.0,80.7
17HR-294,441.0,444.0,89.0
17HR-294,444.0,447.0,72.8
17HR-294,447.0,450.0,70.4
17HR-294,450.0,453.0,76.3
17HR-294,453.0,456.0,81.3
17HR-294,456.0,459.0,69.6
17HR-294,459.0,462.0,75.2
17HR-294,462.0,465.0,94.3
17HR-294,465.0,468.0,88.5
17HR-294,468.0,471.0,78.8
17HR-294,471.0,474.0,79.9
17HR-294,474.0,477.0,67.4
17HR-294,477.0,480.0,92.7
17HR-294,480.0,483.0,65.5
17HR-294,483.0,486.0,94.8
17HR-294,486.0,488.0,61.5
17HR-295,0.0,3.0,41.1
17HR-295,3.0,6.0,49.1
17HR-295,6.0,9.0,55.3
17HR-295,9.0,12.0,60.0
17HR-295,12.0,15.0,70.8
17HR-295,15.0,18.0,75.1
17HR-295,18.0,21.0,77.0
17HR-295,21.0,24.0,63.1
17HR-295,24.0,27.0,62.2
17HR-295,27.0,30.0,89.9
17HR-295,30.0,33.0,63.6
17HR-295,33.0,36.0,83.0
17HR-295,36.0,39.0,81.8
17HR-295,39.0,42.0,88.3
17HR-295,42.0,45.0,72.5
17HR-295,45.0,48.0,60.4
17HR-295,48.0,51.0,65.1
17HR-295,51.0,54.0,65.4
17HR-295,54.0,57.0,89.7
17HR-295,57.0,60.0,66.2
17HR-295,60.0,63.0,92.4
17HR-295,63.0,66.0,84.9
17HR-295,66.0,69.0,60.3
17HR-295,69.0,72.0,60.1
17HR-295,72.0,75.0,74.7
17HR-295,75.0,78.0,91.4
17HR-295,78.0,81.0,74.9
17HR-295,81.0,84.0,90.2
17HR-295,84.0,87.0,63.4
17HR-295,87.0,90.0,86.6
17HR-295,90.0,93.0,61.2
17HR-295,93.0,96.0,64.8
17HR-295,96.0,99.0,63.0
17HR-295,99.0,102.0,80.3
17HR-295,102.0,105.0,60.7
17HR-295,105.0,108.0,63.0
17HR-295,108.0,111.0,77.0
17HR-295,111.0,114.0,77.3
17HR-295,114.0,117.0,61.6
17HR-295,117.0,120.0,94.6
17HR-295,120.0,123.0,67.0
17HR-295,123.0,126.0,82.5
17HR-295,126.0,129.0,78.4
17HR-295,129.0,132.0,93.4
17HR-295,132.0,135.0,85.8
17HR-295,135.0,138.0,93.9
17HR-295,138.0,141.0,61.1
17HR-295,141.0,144.0,90.4
17HR-295,144.0,147.0,70.4
17HR-295,147.0,150.0,88.3
17HR-295,150.0,153.0,91.4
17HR-295,153.0,156.0,73.1
17HR-295,156.0,159.0,93.0
17HR-295,159.0,162.0,66.7
17HR-295,162.0,165.0,68.0
17HR-295,165.0,168.0,60.3
17HR-295,168.0,171.0,77.0
17HR-295,171.0,174.0,68.3
17HR-295,174.0,177.0,61.3
17HR-295,177.0,180.0,82.6
17HR-295,180.0,183.0,82.8
17HR-295,183.0,186.0,88.0
17HR-295,186.0,189.0,82.0
17HR-295,189.0,192.0,72.0
17HR-295,192.0,195.0,63.2
17HR-295,195.0,198.0,66.1
17HR-295,198.0,201.0,81.8
17HR-295,201.0,204.0,69.7
17HR-295,204.0,207.0,66.3
17HR-295,207.0,210.0,64.4
17HR-295,210.0,213.0,77.8
17HR-295,213.0,216.0,75.6
17HR-295,216.0,219.0,69.4
17HR-295,219.0,222.0,76.2
17HR-295,222.0,225.0,81.3
17HR-295,225.0,228.0,92.5
17HR-295,228.0,231.0,64.0
17HR-295,231.0,234.0,70.0
17HR-295,234.0,237.0,79.7
17HR-295,237.0,240.0,64.2
17HR-295,240.0,243.0,88.0
17HR-295,243.0,246.0,90.4
17HR-295,246.0,249.0,88.0
17HR-295,249.0,252.0,90.2
17HR-295,252.0,255.0,71.2
17HR-295,255.0,258.0,64.8
17HR-295,258.0,261.0,88.8
17HR-295,261.0,264.0,88.4
17HR-295,264.0,267.0,80.6
17HR-295,267.0,270.0,90.7
17HR-295,270.0,273.0,68.1
17HR-295,273.0,276.0,81.6
17HR-295,276.0,279.0,72.8
17HR-295,279.0,282.0,60.7
17HR-295,282.0,285.0,83.0
17HR-295,285.0,288.0,85.3
17HR-295,288.0,291.0,79.5
17HR-295,291.0,294.0,74.4
17HR-295,294.0,297.0,82.4
17HR-295,297.0,300.0,61.8
17HR-295,300.0,302.0,86.6
17HR-296,0.0,3.0,68.5
17HR-296,3.0,6.0,53.1
17HR-296,6.0,9.0,45.6
17HR-296,9.0,12.0,54.9
17HR-296,12.0,15.0,46.7
17HR-296,15.0,18.0,53.6
17HR-296,18.0,21.0,55.1
17HR-296,21.0,24.0,58.2
17HR-296,24.0,27.0,42.8
17HR-296,27.0,30.0,32.7
17HR-296,30.0,33.0,45.8
17HR-296,33.0,36.0,56.1
17HR-296,36.0,39.0,32.6
17HR-296,39.0,42.0,63.0
17HR-296,42.0,45.0,43.1
17HR-296,45.0,48.0,33.1
17HR-296,48.0,51.0,80.1
17HR-296,51.0,54.0,80.8
17HR-296,54.0,57.0,81.0
17HR-296,57.0,60.0,66.6
17HR-296,60.0,63.0,73.0
17HR-296,63.0,66.0,82.1
17HR-296,66.0,69.0,73.9
17HR-296,69.0,72.0,67.9
17HR-296,72.0,75.0,60.9
17HR-296,75.0,78.0,93.1
17HR-296,78.0,81.0,68.3
17HR-296,81.0,84.0,80.8
17HR-296,84.0,87.0,75.7
17HR-296,87.0,90.0,79.2
17HR-296,90.0,93.0,84.0
17HR-296,93.0,96.0,42.3
17HR-296,96.0,99.0,41.0
17HR-296,99.0,102.0,84.0
17HR-296,102.0,105.0,73.1
17HR-296,105.0,108.0,90.7
17HR-296,108.0,111.0,71.6
17HR-296,111.0,114.0,39.0
17HR-296,114.0,117.0,38.9
17HR-296,117.0,120.0,62.4
17HR-296,120.0,123.0,84.0
17HR-296,123.0,126.0,73.5
17HR-296,126.0,129.0,76.8
17HR-296,129.0,132.0,77.6
17HR-296,132.0,135.0,82.6
17HR-296,135.0,138.0,67.9
17HR-296,138.0,141.0,87.8
17HR-296,141.0,144.0,80.9
17HR-296,144.0,147.0,66.8
17HR-296,147.0,150.0,82.4
17HR-296,150.0,153.0,63.9
17HR-296,153.0,156.0,81.0
17HR-296,156.0,159.0,80.1
17HR-296,159.0,162.0,73.7
17HR-296,162.0,165.0,72.6
17HR-296,165.0,168.0,41.3
17HR-296,168.0,171.0,34.5
17HR-296,171.0,174.0,61.6
17HR-296,174.0,177.0,66.4
17HR-296,177.0,180.0,85.2
17HR-296,180.0,183.0,58.6
17HR-296,183.0,186.0,50.2
17HR-296,186.0,189.0,91.1
17HR-296,189.0,192.0,78.7
17HR-296,192.0,195.0,67.1
17HR-296,195.0,198.0,94.7
17HR-296,198.0,201.0,80.0
17HR-296,201.0,204.0,82.7
17HR-296,204.0,207.0,92.7
17HR-296,207.0,210.0,64.1
17HR-296,210.0,213.0,83.2
17HR-296,213.0,216.0,67.3
17HR-296,216.0,219.0,81.3
17HR-296,219.0,222.0,92.9
17HR-296,222.0,225.0,71.0
17HR-296,225.0,228.0,79.2
17HR-296,228.0,231.0,68.9
17HR-296,231.0,234.0,87.1
17HR-296,234.0,237.0,74.5
17HR-296,237.0,240.0,80.2
17HR-296,240.0,243.0,80.5
17HR-296,243.0,246.0,73.2
17HR-296,246.0,249.0,94.9
17HR-296,249.0,252.0,67.5
17HR-296,252.0,255.0,93.7
17HR-296,255.0,258.0,74.7
17HR-296,258.0,261.0,69.3
17HR-296,261.0,264.0,73.3
17HR-296,264.0,267.0,90.3
17HR-296,267.0,270.0,84.0
17HR-296,270.0,273.0,79.4
17HR-296,273.0,276.0,87.3
17HR-296,276.0,279.0,88.2
17HR-296,279.0,282.0,61.3
17HR-296,282.0,285.0,63.6
